"A","pass","math_test","math","activity_score","activity","school"
3801,1,40.53,-0.947,4,0.311,55
3802,1,41.15,-0.885,4,0.147,55
3803,1,42.86,-0.714,3,-0.031,55
3804,1,63.36,1.336,4,0.968,55
3805,0,33.99,-1.601,4,0.112,55
3806,1,54.21,0.421,4,0.288,55
3807,0,37.35,-1.265,4,0.216,55
3808,1,60.39,1.039,3,-0.738,55
3809,0,50.19,0.019,2,-1.371,55
3810,1,55.11,0.511,4,0.775,55
3811,1,51.06,0.106,3,-0.454,55
3812,1,56.74,0.674,5,1.18,55
3813,0,49.17,-0.083,3,-0.577,55
3814,1,43.76,-0.624,3,-0.417,55
3815,1,56.31,0.631,5,1.146,55
3816,1,49.45,-0.055,3,-0.991,55
3817,1,51.47,0.147,5,1.605,55
3818,0,41.75,-0.825,3,-0.488,55
3819,0,63.64,1.364,2,-1.43,55
3820,1,56.0,0.6,4,0.192,55
3821,1,48.72,-0.128,4,0.485,55
3822,1,39.3,-1.07,5,1.872,55
3823,1,37.92,-1.208,5,1.12,55
3824,0,33.25,-1.675,2,-1.306,55
3825,1,53.04,0.304,4,0.71,55
3826,1,35.59,-1.441,4,0.698,55
3827,1,41.45,-0.855,3,-0.401,55
3828,1,47.22,-0.278,4,0.728,55
3829,1,54.96,0.496,2,-1.087,55
3830,0,36.18,-1.382,4,0.016,55
3831,1,45.96,-0.404,4,0.639,55
3832,0,50.45,0.045,3,-0.161,55
3833,1,41.64,-0.836,3,-0.111,55
3834,0,45.01,-0.499,4,0.186,55
3835,1,33.57,-1.643,3,-0.492,55
3836,1,47.31,-0.269,3,-0.513,55
3837,1,53.79,0.379,2,-1.207,55
3838,1,38.79,-1.121,5,1.681,55
3839,0,43.02,-0.698,3,-0.765,55
3840,0,57.019999999999996,0.702,1,-2.267,55
3841,1,31.85,-1.815,3,-0.537,55
3842,1,41.769999999999996,-0.823,5,1.087,55
3843,1,47.48,-0.252,4,0.295,55
3844,1,63.99,1.399,4,0.74,55
3845,0,47.26,-0.274,2,-1.356,55
3846,1,61.45,1.145,3,-0.482,55
3847,1,44.43,-0.557,4,0.737,55
3848,0,39.96,-1.004,3,-0.863,55
3849,1,42.63,-0.737,4,0.995,55
3850,1,46.6,-0.34,3,-0.275,55
3851,1,36.870000000000005,-1.313,4,0.258,55
3852,0,59.83,0.983,1,-2.355,55
3853,1,53.91,0.391,4,0.1,55
3854,1,60.66,1.066,4,0.316,55
3855,1,48.99,-0.101,3,-0.003,55
3856,1,62.65,1.265,5,1.14,55
3857,1,37.91,-1.209,4,0.584,55
3858,0,40.18,-0.982,2,-1.514,55
3859,1,53.84,0.384,5,1.278,55
3860,1,46.06,-0.394,5,1.048,55
3861,1,57.35,0.735,3,-0.937,55
3862,1,55.98,0.598,6,2.387,55
3863,0,48.09,-0.191,3,-0.98,55
3864,1,41.49,-0.851,4,0.512,55
3865,1,46.1,-0.39,4,0.302,55
3866,1,56.82,0.682,4,0.401,55
3867,1,60.28,1.028,3,-0.527,55
3868,1,48.16,-0.184,3,-0.315,55
3869,1,36.04,-1.396,6,2.295,55
3870,1,36.67,-1.333,4,0.085,55
3871,0,36.68,-1.332,3,-0.179,55
3872,0,46.44,-0.356,2,-1.541,55
3873,1,50.99,0.099,3,-0.168,55
3874,1,55.25,0.525,3,-0.482,55
3875,0,56.75,0.675,5,1.911,56
3876,0,57.06,0.706,3,-0.871,56
3877,1,64.25,1.425,3,-0.336,56
3878,1,47.25,-0.275,2,-1.151,56
3879,0,45.76,-0.424,7,3.068,56
3880,1,57.91,0.791,2,-1.002,56
3881,0,64.9,1.49,6,2.06,56
3882,0,40.97,-0.903,2,-1.04,56
3883,0,48.14,-0.186,3,-0.502,56
3884,0,53.92,0.392,5,1.071,56
3885,0,44.83,-0.517,4,0.557,56
3886,0,56.4,0.64,5,1.414,56
3887,0,45.24,-0.476,4,0.421,56
3888,1,47.19,-0.281,2,-1.601,56
3889,0,42.84,-0.716,3,-0.197,56
3890,0,61.76,1.176,2,-1.138,56
3891,0,62.06,1.206,3,-0.45,56
3892,0,60.08,1.008,4,0.136,56
3893,0,45.21,-0.479,4,0.192,56
3894,0,46.42,-0.358,3,-0.637,56
3895,1,45.44,-0.456,3,-0.904,56
3896,1,50.46,0.046,3,-0.837,56
3897,0,46.19,-0.381,6,2.169,56
3898,1,62.95,1.295,2,-1.093,56
3899,1,51.93,0.193,2,-1.879,56
3900,1,54.14,0.414,3,-0.976,56
3901,0,48.45,-0.155,6,2.055,56
3902,0,47.36,-0.264,3,-0.958,56
3903,0,56.52,0.652,6,2.47,56
3904,1,59.5,0.95,3,-0.125,56
3905,0,38.07,-1.193,3,-0.25,56
3906,0,70.68,2.068,5,1.646,56
3907,0,62.42,1.242,3,-0.701,56
3908,1,64.67,1.467,3,-0.708,56
3909,0,49.84,-0.016,4,0.247,56
3910,0,55.96,0.596,3,-0.13,56
3911,0,47.93,-0.207,5,1.344,56
3912,0,42.92,-0.708,3,-0.059,56
3913,0,66.87,1.687,4,0.464,56
3914,1,42.47,-0.753,2,-1.626,56
3915,1,45.03,-0.497,2,-1.903,56
3916,0,47.55,-0.245,5,1.761,56
3917,0,55.72,0.572,4,0.44,56
3918,0,70.86,2.086,4,0.631,56
3919,1,64.17,1.417,2,-1.285,56
3920,0,50.84,0.084,4,0.845,56
3921,0,33.84,-1.616,5,1.331,56
3922,0,58.74,0.874,3,-0.183,56
3923,0,50.75,0.075,4,0.351,56
3924,0,41.08,-0.892,2,-1.343,56
3925,0,43.08,-0.692,4,0.155,56
3926,0,40.83,-0.917,3,-0.103,56
3927,0,44.68,-0.532,3,-0.379,56
3928,1,43.05,-0.695,1,-2.075,56
3929,1,55.69,0.569,2,-1.249,56
3930,0,50.82,0.082,4,0.031,56
3931,1,47.31,-0.269,2,-1.237,56
3932,1,48.3,-0.17,2,-1.835,56
3933,0,34.230000000000004,-1.577,3,-0.321,56
3934,0,35.74,-1.426,3,-0.106,56
3935,0,56.89,0.689,4,0.162,56
3936,1,54.06,0.406,2,-1.065,56
3937,0,48.02,-0.198,5,1.218,56
3938,0,46.65,-0.335,3,-0.042,56
3939,0,55.14,0.514,3,-0.011,56
3940,0,49.94,-0.006,3,-0.341,56
3941,0,49.53,-0.047,5,1.11,56
3942,0,55.13,0.513,3,-0.699,56
3943,0,50.06,0.006,4,0.983,56
3944,0,39.019999999999996,-1.098,5,1.083,56
3945,0,58.29,0.829,4,0.63,56
3946,0,48.18,-0.182,3,-0.542,56
3947,0,62.0,1.2,4,0.407,56
3948,0,44.48,-0.552,3,-0.698,56
3949,0,50.42,0.042,4,0.991,56
3950,1,35.32,-1.468,1,-2.136,56
3951,0,43.79,-0.621,4,0.315,56
3952,0,52.09,0.209,3,-0.69,56
3953,0,46.84,-0.316,4,0.527,56
3954,1,61.61,1.161,1,-2.025,56
3955,0,42.980000000000004,-0.702,6,2.372,56
3956,0,41.65,-0.835,3,-0.016,57
3957,0,70.23,2.023,1,-2.576,57
3958,1,64.17,1.417,4,0.595,57
3959,1,50.02,0.002,3,-0.074,57
3960,1,43.8,-0.62,5,1.294,57
3961,1,58.46,0.846,5,1.051,57
3962,1,55.34,0.534,3,-0.033,57
3963,1,52.43,0.243,5,1.001,57
3964,0,44.14,-0.586,2,-1.366,57
3965,0,61.86,1.186,1,-2.121,57
3966,1,56.99,0.699,4,0.678,57
3967,1,54.38,0.438,4,0.649,57
3968,1,52.16,0.216,5,1.245,57
3969,0,50.88,0.088,3,-0.429,57
3970,1,41.17,-0.883,5,1.409,57
3971,1,69.83,1.983,3,-0.735,57
3972,0,40.82,-0.918,3,-0.345,57
3973,0,50.24,0.024,3,-0.89,57
3974,1,22.869999999999997,-2.713,4,0.595,57
3975,0,58.66,0.866,3,-0.134,57
3976,1,84.86,3.486,4,0.502,57
3977,1,42.04,-0.796,4,0.325,57
3978,1,44.28,-0.572,4,0.687,57
3979,0,58.43,0.843,2,-1.37,57
3980,0,36.41,-1.359,3,-0.583,57
3981,0,48.42,-0.158,4,0.067,57
3982,1,36.769999999999996,-1.323,4,0.786,57
3983,1,54.46,0.446,4,0.425,57
3984,0,47.03,-0.297,3,-0.97,57
3985,1,47.19,-0.281,5,1.142,57
3986,1,39.05,-1.095,3,-0.567,57
3987,1,40.620000000000005,-0.938,3,-0.675,57
3988,1,55.480000000000004,0.548,4,0.685,57
3989,0,42.45,-0.755,2,-1.108,57
3990,0,47.62,-0.238,4,0.629,57
3991,0,51.39,0.139,3,-0.235,57
3992,0,63.64,1.364,3,-0.771,57
3993,0,50.29,0.029,3,-0.704,57
3994,0,61.5,1.15,2,-1.045,57
3995,1,56.34,0.634,4,0.814,57
3996,0,47.59,-0.241,4,0.107,57
3997,1,53.66,0.366,4,0.503,57
3998,0,58.16,0.816,0,-3.09,57
3999,1,65.64,1.564,5,1.026,57
4000,0,45.2,-0.48,2,-1.255,57
4001,1,44.24,-0.576,4,0.799,57
4002,1,36.17,-1.383,2,-1.098,57
4003,1,20.96,-2.904,3,-0.269,57
4004,0,46.98,-0.302,3,-0.146,57
4005,1,47.57,-0.243,2,-1.159,57
4006,1,56.63,0.663,2,-1.725,57
4007,0,51.84,0.184,3,-0.857,57
4008,0,41.7,-0.83,4,0.632,57
4009,1,57.55,0.755,4,0.305,57
4010,1,61.62,1.162,5,1.432,57
4011,0,54.74,0.474,3,-0.535,57
4012,1,56.019999999999996,0.602,4,0.318,57
4013,1,60.38,1.038,3,-0.113,57
4014,1,38.769999999999996,-1.123,5,1.68,57
4015,1,53.65,0.365,4,0.501,57
4016,1,64.95,1.495,4,0.171,57
4017,1,59.49,0.949,4,0.831,57
4018,1,55.07,0.507,3,-0.003,57
4019,1,48.21,-0.179,3,-0.989,57
4020,1,45.29,-0.471,5,1.014,57
4021,0,46.4,-0.36,3,-0.203,57
4022,1,45.39,-0.461,4,0.956,57
4023,0,70.76,2.076,2,-1.461,57
4024,1,54.59,0.459,4,0.235,57
4025,1,52.33,0.233,4,0.921,57
4026,0,48.0,-0.2,2,-1.697,57
4027,0,48.63,-0.137,2,-1.749,57
4028,1,46.38,-0.362,5,1.24,57
4029,0,45.77,-0.423,2,-1.374,57
4030,1,55.94,0.594,4,0.449,57
4031,0,41.35,-0.865,4,0.418,57
4032,0,54.94,0.494,3,-0.759,57
4033,1,57.480000000000004,0.748,5,1.035,57
4034,0,46.62,-0.338,2,-1.778,57
4035,0,29.830000000000002,-2.017,5,1.021,57
4036,0,44.06,-0.594,3,-0.189,57
4037,1,47.23,-0.277,3,-0.352,57
4038,1,59.5,0.95,3,-0.847,57
4039,0,40.65,-0.935,5,1.207,57
4040,0,56.77,0.677,2,-1.246,57
4041,1,44.47,-0.553,2,-1.744,57
4042,1,53.97,0.397,3,-0.74,57
4043,0,36.28,-1.372,3,-0.883,57
4044,1,53.14,0.314,4,0.28,57
4045,1,46.19,-0.381,3,-0.182,57
4046,1,62.46,1.246,4,0.773,57
4047,0,38.730000000000004,-1.127,3,-0.164,57
4048,1,43.09,-0.691,3,-0.562,57
4049,1,35.42,-1.458,2,-1.075,57
4050,1,65.3,1.53,4,0.149,57
4051,1,37.67,-1.233,5,1.258,57
4052,0,48.57,-0.143,2,-1.05,57
4053,0,50.36,0.036,1,-2.682,57
4054,0,36.370000000000005,-1.363,2,-1.468,58
4055,1,53.81,0.381,4,0.339,58
4056,0,58.89,0.889,3,-0.078,58
4057,1,44.47,-0.553,5,1.04,58
4058,1,66.99000000000001,1.699,4,0.81,58
4059,1,67.88,1.788,5,1.04,58
4060,0,38.71,-1.129,4,0.15,58
4061,1,65.17,1.517,5,1.398,58
4062,0,50.31,0.031,3,-0.542,58
4063,0,55.6,0.56,3,-0.278,58
4064,0,42.730000000000004,-0.727,3,-0.744,58
4065,0,57.22,0.722,5,1.193,58
4066,1,55.230000000000004,0.523,4,0.357,58
4067,0,64.97,1.497,4,0.121,58
4068,0,61.22,1.122,2,-1.174,58
4069,0,28.2,-2.18,3,-0.658,58
4070,0,56.05,0.605,4,0.251,58
4071,1,42.59,-0.741,5,1.672,58
4072,0,32.5,-1.75,4,0.63,58
4073,0,63.08,1.308,1,-2.442,58
4074,1,49.5,-0.05,5,1.161,58
4075,0,50.97,0.097,1,-2.221,58
4076,0,56.84,0.684,2,-1.517,58
4077,0,45.75,-0.425,2,-1.329,58
4078,0,56.07,0.607,2,-1.505,58
4079,1,52.2,0.22,3,-0.092,58
4080,0,31.79,-1.821,3,-0.395,58
4081,0,67.17,1.717,3,-0.986,58
4082,1,48.16,-0.184,5,1.275,58
4083,0,39.86,-1.014,4,0.913,58
4084,0,42.47,-0.753,2,-1.249,58
4085,0,48.71,-0.129,3,-0.221,58
4086,0,39.35,-1.065,3,-0.633,58
4087,1,59.19,0.919,4,0.381,58
4088,1,73.6,2.36,4,0.583,58
4089,0,39.58,-1.042,4,0.146,58
4090,0,53.85,0.385,3,-0.438,58
4091,0,57.88,0.788,2,-1.081,58
4092,1,68.93,1.893,5,1.132,58
4093,0,49.06,-0.094,4,0.234,58
4094,0,55.35,0.535,3,-0.388,58
4095,1,76.64,2.664,4,0.904,58
4096,0,35.41,-1.459,5,1.972,58
4097,0,38.53,-1.147,2,-1.104,58
4098,1,61.519999999999996,1.152,5,1.698,58
4099,1,57.39,0.739,5,1.029,58
4100,0,34.85,-1.515,5,1.256,58
4101,0,52.59,0.259,3,-0.593,58
4102,0,51.81,0.181,4,0.139,58
4103,0,38.1,-1.19,3,-0.484,58
4104,1,45.81,-0.419,2,-1.074,58
4105,1,59.53,0.953,3,-0.577,59
4106,1,46.43,-0.357,4,0.04,59
4107,1,50.24,0.024,5,1.887,59
4108,1,46.11,-0.389,3,-0.262,59
4109,0,58.64,0.864,1,-2.084,59
4110,1,35.32,-1.468,3,-0.718,59
4111,1,63.57,1.357,4,0.391,59
4112,1,57.01,0.701,5,1.11,59
4113,1,44.48,-0.552,4,0.471,59
4114,1,44.43,-0.557,2,-1.152,59
4115,1,45.62,-0.438,4,0.227,59
4116,1,47.07,-0.293,3,-0.167,59
4117,1,44.44,-0.556,3,-0.538,59
4118,1,52.6,0.26,4,0.605,59
4119,1,39.46,-1.054,6,2.346,59
4120,1,55.89,0.589,5,1.088,59
4121,1,51.04,0.104,4,0.246,59
4122,1,46.09,-0.391,4,0.024,59
4123,0,51.18,0.118,2,-1.962,59
4124,1,50.61,0.061,4,0.03,59
4125,0,34.96,-1.504,5,1.064,59
4126,1,55.230000000000004,0.523,4,0.627,59
4127,0,42.4,-0.76,2,-1.982,59
4128,1,45.28,-0.472,4,0.184,59
4129,1,45.28,-0.472,2,-1.878,59
4130,1,63.8,1.38,4,0.398,59
4131,1,58.72,0.872,4,0.481,59
4132,1,44.76,-0.524,4,0.956,59
4133,1,66.49000000000001,1.649,2,-1.356,59
4134,0,51.84,0.184,3,-0.966,59
4135,1,62.05,1.205,5,1.881,59
4136,1,51.54,0.154,2,-1.168,59
4137,1,48.91,-0.109,3,-0.305,59
4138,0,56.21,0.621,2,-1.588,59
4139,1,59.13,0.913,4,0.577,59
4140,1,33.91,-1.609,4,0.177,59
4141,1,40.9,-0.91,5,1.066,59
4142,1,60.88,1.088,5,1.415,59
4143,1,69.22,1.922,5,1.71,59
4144,0,31.87,-1.813,4,0.59,59
4145,1,48.88,-0.112,4,0.094,59
4146,1,52.44,0.244,3,-0.487,59
4147,1,34.86,-1.514,3,-0.646,59
4148,1,39.76,-1.024,5,1.127,59
4149,1,52.16,0.216,4,0.697,59
4150,1,44.53,-0.547,2,-1.063,59
4151,0,41.019999999999996,-0.898,2,-1.181,59
4152,1,58.17,0.817,4,0.371,59
4153,1,55.75,0.575,4,0.715,59
4154,0,41.74,-0.826,4,0.147,59
4155,1,51.3,0.13,3,-0.901,59
4156,1,55.37,0.537,3,-0.263,59
4157,1,46.5,-0.35,4,0.221,59
4158,1,56.74,0.674,4,0.073,59
4159,1,48.55,-0.145,3,-0.167,59
4160,0,41.230000000000004,-0.877,3,-0.021,59
4161,1,43.47,-0.653,4,0.936,59
4162,0,44.42,-0.558,3,-0.257,59
4163,0,38.49,-1.151,4,0.087,59
4164,1,44.64,-0.536,3,-0.911,59
4165,1,50.87,0.087,3,-0.011,59
4166,1,51.82,0.182,3,-0.566,59
4167,1,40.019999999999996,-0.998,4,0.353,59
4168,1,41.79,-0.821,4,0.479,59
4169,1,49.04,-0.096,4,0.117,59
4170,1,45.67,-0.433,5,1.065,59
4171,1,53.0,0.3,3,-0.535,59
4172,1,35.58,-1.442,3,-0.648,59
4173,1,47.2,-0.28,3,-0.985,59
4174,1,46.18,-0.382,2,-1.473,59
4175,1,52.49,0.249,4,0.936,59
4176,0,50.84,0.084,2,-1.519,59
4177,1,44.379999999999995,-0.562,2,-1.176,59
4178,1,64.82,1.482,4,0.563,59
4179,1,45.58,-0.442,3,-0.078,59
4180,1,40.35,-0.965,4,0.745,59
4181,0,52.49,0.249,3,-0.866,59
4182,1,54.6,0.46,4,0.818,59
4183,1,50.83,0.083,4,0.97,59
4184,1,52.52,0.252,4,0.353,59
4185,0,51.14,0.114,3,-0.723,59
4186,1,58.85,0.885,4,0.756,59
4187,0,51.76,0.176,1,-2.557,59
4188,1,48.65,-0.135,2,-1.17,59
4189,1,71.1,2.11,6,2.029,59
4190,0,45.93,-0.407,4,0.158,59
4191,1,51.0,0.1,5,1.554,59
4192,1,38.32,-1.168,4,0.297,59
4193,1,36.15,-1.385,4,0.646,59
4194,0,42.56,-0.744,3,-0.458,59
4195,1,39.83,-1.017,5,1.192,59
4196,0,69.98,1.998,4,0.385,60
4197,1,47.54,-0.246,3,-0.954,60
4198,0,57.980000000000004,0.798,3,-0.418,60
4199,1,47.42,-0.258,4,0.543,60
4200,0,43.56,-0.644,3,-0.184,60
4201,1,36.11,-1.389,3,-0.485,60
4202,0,37.010000000000005,-1.299,4,0.561,60
4203,1,35.42,-1.458,3,-0.694,60
4204,0,33.16,-1.684,5,1.226,60
4205,0,39.82,-1.018,5,1.008,60
4206,1,46.12,-0.388,4,0.338,60
4207,1,51.72,0.172,4,0.02,60
4208,0,60.21,1.021,4,0.356,60
4209,0,37.989999999999995,-1.201,4,0.823,60
4210,0,35.629999999999995,-1.437,4,0.016,60
4211,0,41.82,-0.818,4,0.381,60
4212,0,56.9,0.69,6,2.024,60
4213,1,48.59,-0.141,4,0.354,60
4214,0,41.2,-0.88,5,1.747,60
4215,0,39.63,-1.037,4,0.178,60
4216,1,32.08,-1.792,4,0.221,60
4217,1,48.09,-0.191,4,0.609,60
4218,0,54.93,0.493,6,2.649,60
4219,0,36.01,-1.399,4,0.267,60
4220,0,40.13,-0.987,4,0.595,60
4221,1,54.33,0.433,3,-0.013,60
4222,1,59.66,0.966,3,-0.777,60
4223,1,52.09,0.209,3,-0.562,60
4224,1,63.46,1.346,3,-0.553,60
4225,1,61.25,1.125,4,0.817,60
4226,0,46.43,-0.357,4,0.591,60
4227,1,57.7,0.77,2,-1.086,60
4228,1,43.53,-0.647,4,0.348,60
4229,1,37.07,-1.293,4,0.025,60
4230,1,49.72,-0.028,3,-0.941,60
4231,0,55.68,0.568,4,0.695,60
4232,0,53.32,0.332,5,1.321,60
4233,1,61.0,1.1,3,-0.127,60
4234,1,61.75,1.175,4,0.32,60
4235,1,49.76,-0.024,3,-0.471,60
4236,1,36.68,-1.332,2,-1.475,60
4237,1,57.05,0.705,4,0.089,60
4238,0,44.21,-0.579,4,0.516,60
4239,1,41.86,-0.814,3,-0.288,60
4240,1,49.66,-0.034,4,0.146,60
4241,1,54.58,0.458,3,-0.333,60
4242,1,50.07,0.007,3,-0.654,60
4243,1,53.8,0.38,3,-0.835,60
4244,1,70.18,2.018,5,1.687,60
4245,1,30.81,-1.919,2,-1.292,60
4246,0,34.12,-1.588,4,0.793,60
4247,1,52.78,0.278,2,-1.592,60
4248,0,34.29,-1.571,5,1.207,60
4249,1,56.16,0.616,4,0.295,60
4250,0,53.57,0.357,5,1.258,60
4251,0,55.09,0.509,4,0.259,60
4252,0,42.41,-0.759,4,0.219,60
4253,1,55.93,0.593,3,-0.661,60
4254,0,34.99,-1.501,5,1.394,60
4255,0,59.9,0.99,4,0.461,60
4256,0,62.18,1.218,5,1.538,60
4257,0,48.25,-0.175,3,-0.043,60
4258,0,56.86,0.686,4,0.69,60
4259,0,30.04,-1.996,3,-0.278,60
4260,1,63.9,1.39,3,-0.543,60
4261,0,57.92,0.792,5,1.095,60
4262,0,63.75,1.375,4,0.675,60
4263,0,49.98,-0.002,5,1.111,60
4264,0,55.92,0.592,5,1.69,60
4265,0,40.59,-0.941,6,2.304,60
4266,1,52.7,0.27,4,0.357,60
4267,0,49.79,-0.021,5,1.671,60
4268,0,54.7,0.47,5,1.178,60
4269,1,65.94,1.594,4,0.234,60
4270,0,50.91,0.091,5,1.626,60
4271,0,35.89,-1.411,5,1.912,60
4272,1,51.63,0.163,3,-0.808,60
4273,1,56.29,0.629,4,0.32,60
4274,1,52.15,0.215,4,0.08,60
4275,1,33.629999999999995,-1.637,3,-0.576,60
4276,0,36.79,-1.321,4,0.604,60
4277,1,54.480000000000004,0.448,2,-1.378,60
4278,0,63.78,1.378,4,0.637,60
4279,1,58.84,0.884,3,-0.913,60
4280,0,36.46,-1.354,4,0.447,60
4281,0,32.239999999999995,-1.776,6,2.072,60
4282,1,61.25,1.125,2,-1.786,60
4283,1,47.04,-0.296,4,0.49,60
4284,0,43.29,-0.671,5,1.074,60
4285,1,65.28999999999999,1.529,3,-0.938,60
4286,1,36.26,-1.374,2,-1.281,60
4287,1,41.65,-0.835,3,-0.44,60
4288,0,66.24000000000001,1.624,4,0.705,60
4289,1,38.28,-1.172,2,-1.637,60
4290,0,46.35,-0.365,4,0.683,60
4291,1,42.74,-0.726,3,-0.574,61
4292,0,48.21,-0.179,4,0.59,61
4293,1,48.69,-0.131,3,-0.698,61
4294,1,42.78,-0.722,3,-0.191,61
4295,1,70.05,2.005,4,0.222,61
4296,1,49.65,-0.035,2,-1.407,61
4297,1,48.38,-0.162,3,-0.928,61
4298,0,49.98,-0.002,4,0.334,61
4299,1,50.5,0.05,3,-0.604,61
4300,1,73.98,2.398,4,0.463,61
4301,1,50.4,0.04,3,-0.242,61
4302,1,32.31,-1.769,3,-0.33,61
4303,1,32.65,-1.735,4,0.203,61
4304,0,30.27,-1.973,4,0.937,61
4305,1,48.11,-0.189,2,-1.608,61
4306,0,50.65,0.065,5,1.829,61
4307,1,49.48,-0.052,4,0.0,61
4308,1,59.91,0.991,2,-1.528,61
4309,1,52.43,0.243,4,0.011,61
4310,0,47.78,-0.222,4,0.899,61
4311,0,48.19,-0.181,5,1.444,61
4312,1,50.19,0.019,4,0.258,61
4313,1,51.61,0.161,3,-0.546,61
4314,1,51.0,0.1,4,0.075,61
4315,1,50.25,0.025,3,-0.685,61
4316,0,55.79,0.579,5,1.638,61
4317,1,49.74,-0.026,5,1.259,61
4318,0,59.21,0.921,5,1.028,61
4319,1,62.49,1.249,4,0.845,61
4320,1,47.9,-0.21,3,-0.076,61
4321,0,30.81,-1.919,4,0.636,61
4322,0,41.4,-0.86,5,1.364,61
4323,1,47.89,-0.211,3,-0.361,61
4324,0,29.65,-2.035,3,-0.091,61
4325,1,44.69,-0.531,3,-0.751,61
4326,0,46.52,-0.348,5,1.519,61
4327,1,64.16,1.416,4,0.044,61
4328,1,63.38,1.338,4,0.055,61
4329,1,49.18,-0.082,4,0.316,61
4330,0,47.76,-0.224,5,1.278,61
4331,1,28.59,-2.141,2,-1.39,61
4332,1,55.17,0.517,4,0.147,61
4333,1,35.09,-1.491,3,-0.165,61
4334,1,48.71,-0.129,4,0.116,61
4335,1,55.26,0.526,4,0.153,61
4336,1,29.14,-2.086,2,-1.561,61
4337,1,59.61,0.961,1,-2.099,61
4338,1,48.16,-0.184,1,-2.436,61
4339,1,46.17,-0.383,3,-0.259,61
4340,1,44.09,-0.591,4,0.082,61
4341,1,50.71,0.071,3,-0.941,61
4342,0,58.91,0.891,4,0.884,61
4343,1,60.91,1.091,4,0.936,61
4344,1,68.68,1.868,2,-1.218,61
4345,0,47.09,-0.291,4,0.892,61
4346,1,54.69,0.469,1,-2.093,61
4347,1,45.92,-0.408,2,-1.268,61
4348,1,48.75,-0.125,3,-0.617,61
4349,0,47.17,-0.283,5,1.423,61
4350,1,54.74,0.474,3,-0.02,61
4351,1,33.64,-1.636,4,0.296,61
4352,1,38.07,-1.193,1,-2.485,62
4353,1,55.74,0.574,3,-0.75,62
4354,0,25.41,-2.459,4,0.954,62
4355,1,68.03,1.803,3,-0.285,62
4356,0,61.78,1.178,3,-0.662,62
4357,0,35.16,-1.484,4,0.543,62
4358,0,39.61,-1.039,2,-1.535,62
4359,0,65.89,1.589,3,-0.086,62
4360,1,44.7,-0.53,3,-0.794,62
4361,0,57.64,0.764,5,1.103,62
4362,0,43.87,-0.613,5,1.355,62
4363,0,50.53,0.053,3,-0.278,62
4364,0,35.03,-1.497,4,0.174,62
4365,0,42.91,-0.709,1,-2.5,62
4366,1,48.77,-0.123,2,-1.199,62
4367,1,77.1,2.71,4,0.385,62
4368,0,34.45,-1.555,3,-0.421,62
4369,0,26.810000000000002,-2.319,4,0.869,62
4370,0,50.21,0.021,4,0.165,62
4371,1,55.9,0.59,3,-0.916,62
4372,0,44.0,-0.6,4,0.078,62
4373,1,45.92,-0.408,3,-0.344,62
4374,0,44.43,-0.557,4,0.835,62
4375,1,39.5,-1.05,2,-1.386,62
4376,0,20.21,-2.979,3,-0.493,62
4377,1,52.54,0.254,4,0.491,62
4378,1,70.44,2.044,3,-0.013,62
4379,0,63.56,1.356,4,0.657,62
4380,0,41.2,-0.88,4,0.634,62
4381,0,61.769999999999996,1.177,5,1.336,62
4382,1,58.83,0.883,5,1.354,62
4383,1,49.34,-0.066,3,-0.699,62
4384,1,24.0,-2.6,3,-0.916,62
4385,0,41.8,-0.82,4,0.883,62
4386,0,60.55,1.055,3,-0.101,62
4387,0,51.29,0.129,4,0.353,62
4388,1,57.480000000000004,0.748,3,-0.876,62
4389,0,40.51,-0.949,3,-0.099,62
4390,0,44.67,-0.533,5,1.338,62
4391,0,55.12,0.512,5,1.097,62
4392,1,55.75,0.575,4,0.369,62
4393,0,44.47,-0.553,4,0.251,62
4394,1,48.62,-0.138,3,-0.859,62
4395,0,33.04,-1.696,5,1.937,62
4396,1,57.65,0.765,3,-0.221,62
4397,1,57.32,0.732,2,-1.619,62
4398,0,38.98,-1.102,3,-0.594,62
4399,1,43.34,-0.666,5,1.228,62
4400,0,51.44,0.144,3,-0.281,62
4401,0,55.32,0.532,4,0.17,62
4402,0,49.22,-0.078,4,0.513,62
4403,0,65.45,1.545,4,0.087,62
4404,0,66.82,1.682,4,0.287,62
4405,0,40.11,-0.989,4,0.504,62
4406,0,50.46,0.046,5,1.81,62
4407,0,51.06,0.106,4,0.174,62
4408,0,48.27,-0.173,4,0.224,62
4409,0,41.59,-0.841,4,0.89,62
4410,0,56.019999999999996,0.602,3,-0.208,62
4411,1,59.519999999999996,0.952,3,-0.28,62
4412,1,46.96,-0.304,3,-0.182,62
4413,1,64.88,1.488,3,-0.11,62
4414,0,37.04,-1.296,2,-1.756,62
4415,0,45.14,-0.486,3,-0.52,62
4416,0,41.82,-0.818,6,2.336,62
4417,0,39.89,-1.011,3,-0.006,62
4418,1,61.06,1.106,3,-0.325,62
4419,0,37.87,-1.213,3,-0.016,62
4420,0,61.68,1.168,4,0.658,62
4421,0,39.15,-1.085,5,1.382,62
4422,0,48.67,-0.133,3,-0.725,62
4423,0,54.83,0.483,5,1.435,63
4424,0,60.55,1.055,4,0.637,63
4425,0,58.72,0.872,5,1.515,63
4426,0,71.17,2.117,4,0.565,63
4427,0,30.87,-1.913,4,0.209,63
4428,0,50.36,0.036,3,-0.323,63
